Crypto,Date,Time - 24 Hour Format,Time - 12 Hour Format,volume,open,Close Minus Open,Adj Close Minus Open,Close Minus Adj Close,High Minus Open,High Minus Close,High Minus Adj Close,High Minus Low,close,adj_close,high,low,Trade Impact
SRK-USD,07-07-2023,00:00:00,12:00 AM,57381,0.00018,0,0,0,5.00E-06,5.00E-06,5.00E-06,8.00E-06,0.00018,0.00018,0.000185,0.000177,No Impact
AXEL-USD,31-10-2020,00:00:00,12:00 AM,364544,0.186045006,0.001293987,0.001293987,0,0.005346,0.004052013,0.004052013,0.006318003,0.187338993,0.187338993,0.191391006,0.185073003,Positive Impact
POWR-USD,06-06-2020,00:00:00,12:00 AM,4485030,0.095040001,0.001185998,0.001185998,0,0.005669996,0.004483998,0.004483998,0.007033996,0.096225999,0.096225999,0.100709997,0.093676001,Positive Impact
CEL-USD,15-05-2020,00:00:00,12:00 AM,215185,0.126427993,-0.00448399,-0.00448399,0,0.000271007,0.004754998,0.004754998,0.007811002,0.121944003,0.121944003,0.126699001,0.118887998,Negative Impact
OPEN10750-USD,24-12-2024,00:00:00,12:00 AM,3605803,0.009765,0.00014,0.00014,0,0.000543999,0.000403999,0.000403999,0.000608999,0.009905,0.009905,0.010309,0.0097,Positive Impact
BLOK-USD,02-07-2022,00:00:00,12:00 AM,1541841,0.003145,-4.40E-05,-4.40E-05,0,1.60E-05,6.00E-05,6.00E-05,9.60E-05,0.003101,0.003101,0.003161,0.003065,Negative Impact
DHT-USD,28-03-2024,00:00:00,12:00 AM,24353,0.156551003,0.017178997,0.017178997,0,0.017178997,0,0,0.017183006,0.173730001,0.173730001,0.173730001,0.156546995,Positive Impact
NOT-USD,30-10-2024,00:00:00,12:00 AM,70512934,0.007134,-0.000242,-0.000242,0,8.00E-06,0.00025,0.00025,0.000335,0.006892,0.006892,0.007142,0.006807,Negative Impact
BXX-USD,19-10-2024,00:00:00,12:00 AM,12612,0.034100998,-1.00E-05,-1.00E-05,0,0.000660002,0.000670001,0.000670001,0.000833001,0.034091,0.034091,0.034761,0.033927999,Negative Impact
DAI-USD,07-03-2024,00:00:00,12:00 AM,764137178,0.999670029,0.000337958,0.000337958,0,0.001035929,0.00069797,0.00069797,0.001349986,1.000007987,1.000007987,1.000705957,0.999355972,Positive Impact
SNEK25264-USD,10-07-2024,00:00:00,12:00 AM,866605,0.000875,6.00E-06,6.00E-06,0,3.10E-05,2.50E-05,2.50E-05,4.30E-05,0.000881,0.000881,0.000906,0.000863,Negative Impact
GMCOIN-USD,10-11-2024,00:00:00,12:00 AM,57365,0.219858006,-0.004206002,-0.004206002,0,0.019508988,0.023714989,0.023714989,0.030687988,0.215652004,0.215652004,0.239366993,0.208679006,Negative Impact
ELA-USD,20-08-2020,00:00:00,12:00 AM,6314336,2.531250954,0.19015193,0.19015193,0,0.286985159,0.096833229,0.096833229,0.296177149,2.721402884,2.721402884,2.818236113,2.522058964,Positive Impact
BAAS-USD,30-07-2023,00:00:00,12:00 AM,40922,0.000502,-3.00E-06,-3.00E-06,0,8.00E-06,1.10E-05,1.10E-05,1.30E-05,0.000499,0.000499,0.00051,0.000497,Negative Impact
DX-USD,13-01-2019,00:00:00,12:00 AM,240804,0.00027,2.00E-06,2.00E-06,0,3.20E-05,3.00E-05,3.00E-05,4.00E-05,0.000272,0.000272,0.000302,0.000262,Negative Impact
MNW-USD,16-05-2023,00:00:00,12:00 AM,133873,1.525957942,-0.015930891,-0.015930891,0,0.036612034,0.052542925,0.052542925,0.065583944,1.510027051,1.510027051,1.562569976,1.496986032,Negative Impact
WLKN-USD,06-06-2023,00:00:00,12:00 AM,2389452,0.031106001,-0.002388,-0.002388,0,0.000862001,0.003250001,0.003250001,0.004966002,0.028718,0.028718,0.031968001,0.027001999,Negative Impact
XAI-USD,25-10-2021,00:00:00,12:00 AM,12580,0.233438998,0.001176,0.001176,0,0.004483998,0.003307998,0.003307998,0.00647299,0.234614998,0.234614998,0.237922996,0.231450006,Positive Impact
NMC-USD,13-09-2023,00:00:00,12:00 AM,5967,1.376719952,0.114981055,0.114981055,0,0.117218018,0.002236962,0.002236962,0.122849941,1.491701007,1.491701007,1.493937969,1.371088028,Positive Impact
NOW-USD,27-01-2021,00:00:00,12:00 AM,15664,0.029537,-0.003777999,-0.003777999,0,0.000149,0.003927,0.003927,0.00403,0.025759,0.025759,0.029686,0.025656,Negative Impact
BNX23635-USD,10-01-2025,00:00:00,12:00 AM,16423142,0.368449986,0.004430026,0.004430026,0,0.010789007,0.006358981,0.006358981,0.016505986,0.372880012,0.372880012,0.379238993,0.362733006,Positive Impact
EFC-USD,19-09-2023,00:00:00,12:00 AM,185653,0.834221005,-0.009846985,-0.009846985,0,0.011623979,0.021470964,0.021470964,0.026862979,0.82437402,0.82437402,0.845844984,0.818982005,Negative Impact
MBL-USD,21-12-2019,00:00:00,12:00 AM,419743,0.001778,-1.80E-05,-1.80E-05,0,1.00E-06,1.90E-05,1.90E-05,5.80E-05,0.00176,0.00176,0.001779,0.001721,Negative Impact
LINK-USD,04-06-2023,00:00:00,12:00 AM,85885836,6.416903973,0.039120197,0.039120197,0,0.110536098,0.071415901,0.071415901,0.125021935,6.45602417,6.45602417,6.527440071,6.402418137,Positive Impact
XTP-USD,28-08-2021,00:00:00,12:00 AM,426192,0.000998,0.00043,0.00043,0,0.000496,6.60E-05,6.60E-05,0.000507,0.001428,0.001428,0.001494,0.000987,Positive Impact
NETVR-USD,01-03-2024,00:00:00,12:00 AM,256308,0.134307995,-0.000138,-0.000138,0,0.001339003,0.001477003,0.001477003,0.007815003,0.134169996,0.134169996,0.135646999,0.127831995,Negative Impact
KSP-USD,12-04-2024,00:00:00,12:00 AM,87585,0.273696005,-0.038205013,-0.038205013,0,0.001607984,0.039812997,0.039812997,0.057613984,0.235490993,0.235490993,0.27530399,0.217690006,Negative Impact
CHR-USD,17-08-2019,00:00:00,12:00 AM,5332322,0.050477002,0.000157997,0.000157997,0,0.002467997,0.00231,0.00231,0.002921999,0.050634999,0.050634999,0.052944999,0.050023001,Positive Impact
USDB29599-USD,08-09-2024,00:00:00,12:00 AM,5652199,0.997856975,0.002712011,0.002712011,0,0.01237607,0.009664059,0.009664059,0.032614052,1.000568986,1.000568986,1.010233045,0.977618992,Positive Impact
OHM-USD,07-07-2023,00:00:00,12:00 AM,163596,10.58675098,0.012318611,0.012318611,0,0.043813705,0.031495094,0.031495094,0.088931084,10.5990696,10.5990696,10.63056469,10.54163361,Positive Impact
SNC-USD,15-06-2024,00:00:00,12:00 AM,521392,0.063896,0.001269996,0.001269996,0,0.001471996,0.000202,0.000202,0.00158,0.065165997,0.065165997,0.065367997,0.063787997,Positive Impact
MOVE23359-USD,11-11-2023,00:00:00,12:00 AM,4927,0.019167,0.00021,0.00021,0,0.002109999,0.001899999,0.001899999,0.003122998,0.019377001,0.019377001,0.021276999,0.018154001,Positive Impact
ARRR-USD,03-06-2023,00:00:00,12:00 AM,23065,0.230761006,0.001205996,0.001205996,0,0.003114998,0.001909003,0.001909003,0.004295006,0.231967002,0.231967002,0.233876005,0.229580998,Positive Impact
WMOVR-USD,20-02-2025,00:00:00,12:00 AM,72740,236.9004059,3.971435547,3.971435547,0,4.673843384,0.702407837,0.702407837,4.754608154,240.8718414,240.8718414,241.5742493,236.8196411,Positive Impact
VIB-USD,16-04-2018,00:00:00,12:00 AM,4763230,0.174780995,0.00014101,0.00014101,0,0.001533002,0.001391992,0.001391992,0.01072599,0.174922004,0.174922004,0.176313996,0.165588006,Positive Impact
SAND-USD,06-12-2022,00:00:00,12:00 AM,126380120,0.616946995,-0.002572,-0.002572,0,0.002009034,0.004581034,0.004581034,0.016760051,0.614374995,0.614374995,0.618956029,0.602195978,Negative Impact
CEL-USD,25-08-2019,00:00:00,12:00 AM,37929,0.078993998,-0.005305998,-0.005305998,0,0,0.005305998,0.005305998,0.006850995,0.073688,0.073688,0.078993998,0.072143003,Negative Impact
NFE,27-08-2020,13:30:00,1:30 PM,291700,27.37999916,0.170000076,-3.189769745,3.359769821,1.73000145,1.560001373,4.919771194,2.36700058,27.54999924,24.19022942,29.11000061,26.74300003,Positive Impact
UFO10729-USD,26-02-2025,00:00:00,12:00 AM,294626,0,0,0,0,0,0,0,0,0,0,0,0,No Impact
FTT-USD,15-02-2025,00:00:00,12:00 AM,60214061,2.032953978,0.295099974,0.295099974,0,0.396776915,0.101676941,0.101676941,0.40090394,2.328053951,2.328053951,2.429730892,2.028826952,Positive Impact
ALU-USD,07-08-2022,00:00:00,12:00 AM,696818,0.024808001,0.000686999,0.000686999,0,0.000861999,0.000174999,0.000174999,0.001298999,0.025495,0.025495,0.025669999,0.024371,Positive Impact
DAI-USD,30-05-2024,00:00:00,12:00 AM,334538709,0.999768019,0.000339985,0.000339985,0,0.000834942,0.000494957,0.000494957,0.000936985,1.000108004,1.000108004,1.000602961,0.999665976,Positive Impact
USDB29599-USD,15-03-2024,00:00:00,12:00 AM,27937509,1.020457029,-0.012614012,-0.012614012,0,0.005465984,0.018079996,0.018079996,0.034916997,1.007843018,1.007843018,1.025923014,0.991006017,Negative Impact
CEUR-USD,30-12-2022,00:00:00,12:00 AM,21226,1.069375038,0.000833988,0.000833988,0,0.008716941,0.007882953,0.007882953,0.026175976,1.070209026,1.070209026,1.078091979,1.051916003,Positive Impact
OGN-USD,27-06-2023,00:00:00,12:00 AM,4514791,0.079628997,0.001999006,0.001999006,0,0.002113007,0.000114001,0.000114001,0.002189003,0.081628002,0.081628002,0.081742004,0.079553001,Positive Impact
LWA-USD,17-02-2025,00:00:00,12:00 AM,591014,0.017579,-7.20E-05,-7.20E-05,0,0.000845,0.000917001,0.000917001,0.001139,0.017507,0.017507,0.018424001,0.017285001,Negative Impact
BCH-USD,13-04-2023,00:00:00,12:00 AM,116155822,128.8464661,2.389190674,2.389190674,0,2.898513794,0.50932312,0.50932312,3.47984314,131.2356567,131.2356567,131.7449799,128.2651367,Positive Impact
NFE,06-01-2023,14:30:00,2:30 PM,1498100,37.25999832,0.740001678,-0.368934631,1.10893631,0.980003357,0.240001678,1.348937988,1.790000916,38,36.89106369,38.24000168,36.45000076,Positive Impact
MODE-USD,24-02-2025,00:00:00,12:00 AM,2288145,0.007858,-0.00078,-0.00078,0,0.000314,0.001094,0.001094,0.001182,0.007078,0.007078,0.008172,0.00699,Negative Impact
BTCB-USD,22-02-2021,00:00:00,12:00 AM,65632589,57445.54297,-3408.519531,-3408.519531,0,567.0742188,3975.59375,3975.59375,11871.57813,54037.02344,54037.02344,58012.61719,46141.03906,Negative Impact
DUSK-USD,19-10-2021,00:00:00,12:00 AM,2503985,0.183703005,-0.005684003,-0.005684003,0,0.003594995,0.009278998,0.009278998,0.011103004,0.178019002,0.178019002,0.187298,0.176194996,Negative Impact
ALNY,05-05-2016,13:30:00,1:30 PM,960000,58.40999985,0.319999695,0.319999695,0,1.049999237,0.729999542,0.729999542,2.430000305,58.72999954,58.72999954,59.45999908,57.02999878,Positive Impact
BAX-USD,29-06-2024,00:00:00,12:00 AM,62156,9.70E-05,8.00E-06,8.00E-06,0,1.20E-05,4.00E-06,4.00E-06,1.20E-05,0.000105,0.000105,0.000109,9.70E-05,Negative Impact
FORT20622-USD,05-10-2022,00:00:00,12:00 AM,8827231,0.188477993,-0.005360991,-0.005360991,0,0.022188008,0.027548999,0.027548999,0.032051995,0.183117002,0.183117002,0.210666001,0.178614005,Negative Impact
XNO-USD,04-11-2019,00:00:00,12:00 AM,3529205,0.848958015,0.064435959,0.064435959,0,0.069648981,0.005213022,0.005213022,0.075089991,0.913393974,0.913393974,0.918606997,0.843517005,Positive Impact
MNGO-USD,15-12-2024,00:00:00,12:00 AM,11109,0.026103999,0.000787001,0.000787001,0,0.001001,0.000213999,0.000213999,0.00598,0.026891001,0.026891001,0.027105,0.021125,Positive Impact
GO-USD,08-08-2019,00:00:00,12:00 AM,246350,0.011943,0.000372,0.000372,0,0.000459,8.70E-05,8.70E-05,0.001266,0.012315,0.012315,0.012402,0.011136,Positive Impact
DUSK-USD,17-11-2023,00:00:00,12:00 AM,11095694,0.161725998,-0.000824004,-0.000824004,0,0.002202004,0.003026009,0.003026009,0.012880996,0.160901994,0.160901994,0.163928002,0.151047006,Negative Impact
MNTC-USD,20-09-2024,00:00:00,12:00 AM,222423,1.579660058,-0.060607076,-0.060607076,0,0.169173956,0.229781032,0.229781032,0.22983098,1.519052982,1.519052982,1.748834014,1.519003034,Negative Impact
EFI-USD,27-02-2022,00:00:00,12:00 AM,5706255,0.350495994,-0.01680699,-0.01680699,0,0.000595003,0.017401993,0.017401993,0.020170003,0.333689004,0.333689004,0.351090997,0.330920994,Negative Impact
GOG-USD,09-12-2022,00:00:00,12:00 AM,672154,0.079921,-0.007636003,-0.007636003,0,0.005145997,0.012782,0.012782,0.013131998,0.072284997,0.072284997,0.085066997,0.071934998,Negative Impact
MU,15-07-2019,13:30:00,1:30 PM,26623300,44.68999863,-0.289997101,-1.227085114,0.937088013,0.580001831,0.869998932,1.807086945,1.560001373,44.40000153,43.46291351,45.27000046,43.70999908,Negative Impact
LUSD-USD,05-07-2021,00:00:00,12:00 AM,1560768,1.009245038,-0.002678037,-0.002678037,0,0.010571003,0.01324904,0.01324904,0.044254065,1.006567001,1.006567001,1.019816041,0.975561976,Negative Impact
DEL-USD,25-05-2024,00:00:00,12:00 AM,215983,0.003063,-6.00E-06,-6.00E-06,0,7.10E-05,7.70E-05,7.70E-05,0.000136,0.003057,0.003057,0.003134,0.002998,Negative Impact
ERG-USD,22-09-2024,00:00:00,12:00 AM,276437,0.753306985,-0.048328996,-0.048328996,0,0.001230001,0.049558997,0.049558997,0.066291988,0.704977989,0.704977989,0.754536986,0.688244998,Negative Impact
TKC,06-11-2017,14:30:00,2:30 PM,559400,9.369999886,0.109999657,-2.430990219,2.540989876,0.170000076,0.06000042,2.600990295,0.18999958,9.479999542,6.939009666,9.539999962,9.350000381,Positive Impact
DGB-USD,03-05-2019,00:00:00,12:00 AM,2085077,0.010419,0.000255,0.000255,0,0.000385,0.000130001,0.000130001,0.000412,0.010674,0.010674,0.010804,0.010392,Positive Impact
RLY-USD,02-12-2021,00:00:00,12:00 AM,8510084,0.530965984,-0.024567962,-0.024567962,0,9.60E-05,0.024663985,0.024663985,0.024663985,0.506398022,0.506398022,0.531062007,0.506398022,Negative Impact
GIV17207-USD,03-08-2023,00:00:00,12:00 AM,15,0.009318,-4.40E-05,-4.40E-05,0,1.80E-05,6.20E-05,6.20E-05,8.50E-05,0.009274,0.009274,0.009336,0.009251,Negative Impact
SSLX-USD,05-11-2024,00:00:00,12:00 AM,9737,0.001843,-3.40E-05,-3.40E-05,0,6.00E-06,4.00E-05,4.00E-05,4.70E-05,0.001809,0.001809,0.001849,0.001802,Negative Impact
CEEK-USD,05-09-2024,00:00:00,12:00 AM,489295,0.031115999,-0.003568999,-0.003568999,0,0.001765,0.005333999,0.005333999,0.005510999,0.027547,0.027547,0.032880999,0.02737,Negative Impact
KEY-USD,03-09-2020,00:00:00,12:00 AM,9411581,0.004259,-0.000957,-0.000957,0,0.000516,0.001473,0.001473,0.001666,0.003302,0.003302,0.004775,0.003109,Negative Impact
OHO-USD,01-06-2023,00:00:00,12:00 AM,2131811,0.002643,-7.60E-05,-7.60E-05,0,1.40E-05,9.00E-05,9.00E-05,9.50E-05,0.002567,0.002567,0.002657,0.002562,Negative Impact
GOAL-USD,06-10-2023,00:00:00,12:00 AM,52282,0.066463001,0.000343002,0.000343002,0,0.001065001,0.000721999,0.000721999,0.002769999,0.066806003,0.066806003,0.067528002,0.064758003,Positive Impact
REVV-USD,27-03-2021,00:00:00,12:00 AM,12120052,0.563996971,-0.000117958,-0.000117958,0,0.022206008,0.022323966,0.022323966,0.035685003,0.563879013,0.563879013,0.586202979,0.550517976,Negative Impact
DX-USD,28-11-2018,00:00:00,12:00 AM,168464,0.00015,4.50E-05,4.50E-05,0,5.80E-05,1.30E-05,1.30E-05,6.00E-05,0.000195,0.000195,0.000208,0.000148,Negative Impact
MOCHI28478-USD,02-03-2025,00:00:00,12:00 AM,890388,1.90E-05,4.00E-06,4.00E-06,0,5.00E-06,1.00E-06,1.00E-06,5.00E-06,2.30E-05,2.30E-05,2.40E-05,1.90E-05,Negative Impact
MNFT17543-USD,26-02-2022,00:00:00,12:00 AM,6503,0.000103,6.00E-06,6.00E-06,0,6.00E-06,0,0,6.00E-06,0.000109,0.000109,0.000109,0.000103,Negative Impact
FLUX-USD,28-03-2021,00:00:00,12:00 AM,154462,0.153661996,0.029125005,0.029125005,0,0.030029997,0.000904992,0.000904992,0.040302992,0.182787001,0.182787001,0.183691993,0.143389001,Positive Impact
ALNY,11-06-2021,13:30:00,1:30 PM,712600,161.7599945,3.260009766,3.260009766,0,3.570007324,0.309997559,0.309997559,3.570007324,165.0200043,165.0200043,165.3300018,161.7599945,Positive Impact
REN-USD,09-02-2025,00:00:00,12:00 AM,3228464,0.02117,-0.000526,-0.000526,0,0.011760002,0.012286002,0.012286002,0.013025001,0.020644,0.020644,0.032930002,0.019905001,Negative Impact
BDP8708-USD,13-05-2023,00:00:00,12:00 AM,759391,0.090640001,0.000251003,0.000251003,0,0.001537003,0.001286,0.001286,0.003764004,0.090891004,0.090891004,0.092177004,0.088413,Positive Impact
ZERO31076-USD,18-08-2024,00:00:00,12:00 AM,5285416,0.000221,-9.00E-06,-9.00E-06,0,3.00E-06,1.20E-05,1.20E-05,1.20E-05,0.000212,0.000212,0.000224,0.000212,Negative Impact
XFC-USD,06-07-2023,00:00:00,12:00 AM,79684,0.008182,2.00E-05,2.00E-05,0,3.00E-05,1.00E-05,1.00E-05,6.80E-05,0.008202,0.008202,0.008212,0.008144,Negative Impact
GO-USD,01-09-2023,00:00:00,12:00 AM,1737063,0.005681,-7.50E-05,-7.50E-05,0,0.000262,0.000337,0.000337,0.001034,0.005606,0.005606,0.005943,0.004909,Negative Impact
SNEK25264-USD,26-04-2024,00:00:00,12:00 AM,2186493,0.001179,2.30E-05,2.30E-05,0,9.30E-05,7.00E-05,7.00E-05,0.000125,0.001202,0.001202,0.001272,0.001147,Negative Impact
SURE-USD,26-04-2023,00:00:00,12:00 AM,3179553,0.005564,0.000565,0.000565,0,0.000836,0.000271,0.000271,0.000848,0.006129,0.006129,0.0064,0.005552,Positive Impact
CATE9656-USD,30-08-2022,00:00:00,12:00 AM,2064227,1.00E-06,0,0,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,1.00E-06,No Impact
DAI-USD,26-02-2023,00:00:00,12:00 AM,97125479,1.000141978,0.000265002,0.000265002,0,0.000987053,0.000722051,0.000722051,0.002146006,1.000406981,1.000406981,1.001129031,0.998983026,Positive Impact
EURS-USD,05-02-2025,00:00:00,12:00 AM,16919,1.041710973,0.031391025,0.031391025,0,0.03748703,0.006096005,0.006096005,0.038257003,1.073101997,1.073101997,1.079198003,1.040941,Positive Impact
TRA-USD,20-11-2024,00:00:00,12:00 AM,431906,0.824349999,-0.002218008,-0.002218008,0,0.019198,0.021416008,0.021416008,0.024309993,0.822131991,0.822131991,0.843548,0.819238007,Negative Impact
OHO-USD,23-12-2022,00:00:00,12:00 AM,209739,0.004957,2.00E-05,2.00E-05,0,3.70E-05,1.70E-05,1.70E-05,5.40E-05,0.004977,0.004977,0.004994,0.00494,Negative Impact
MEV-USD,02-03-2025,00:00:00,12:00 AM,802676,0.003084,0.000114,0.000114,0,0.000214,0.0001,0.0001,0.000257,0.003198,0.003198,0.003298,0.003041,Positive Impact
SHDW16868-USD,05-09-2024,00:00:00,12:00 AM,253279,0.372121006,-0.014486015,-0.014486015,0,0.002155989,0.016642004,0.016642004,0.018233985,0.357634991,0.357634991,0.374276996,0.356043011,Negative Impact
IDRT-USD,19-11-2022,00:00:00,12:00 AM,47902,6.20E-05,2.00E-06,2.00E-06,0,2.00E-06,0,0,4.00E-06,6.40E-05,6.40E-05,6.40E-05,6.00E-05,Negative Impact
BOTTO-USD,02-04-2024,00:00:00,12:00 AM,645640,1.360270023,-0.107001066,-0.107001066,0,0.004774928,0.111775994,0.111775994,0.151508927,1.253268957,1.253268957,1.365044951,1.213536024,Negative Impact
WAVES-USD,30-12-2021,00:00:00,12:00 AM,81966000,14.37875748,0.31084919,0.31084919,0,0.55437851,0.24352932,0.24352932,0.972619057,14.68960667,14.68960667,14.93313599,13.96051693,Positive Impact
ALICE-USD,08-05-2023,00:00:00,12:00 AM,15455636,1.445322037,-0.147680044,-0.147680044,0,0.003921986,0.15160203,0.15160203,0.165019989,1.297641993,1.297641993,1.449244022,1.284224033,Negative Impact
NMC-USD,13-10-2017,00:00:00,12:00 AM,189530,1.203609943,-0.017239928,-0.017239928,0,0.052400112,0.06964004,0.06964004,0.100470066,1.186370015,1.186370015,1.256010056,1.155539989,Negative Impact
AREA-USD,02-10-2024,00:00:00,12:00 AM,128735,0.043706,-0.000946999,-0.000946999,0,0.003272001,0.004218999,0.004218999,0.005305,0.042759001,0.042759001,0.046978001,0.041673001,Negative Impact
TKP-USD,29-04-2022,00:00:00,12:00 AM,4454,0.076301001,-0.002067998,-0.002067998,0,0.000778995,0.002846994,0.002846994,0.004812993,0.074233003,0.074233003,0.077079996,0.072267003,Negative Impact
CTK4807-USD,11-05-2024,00:00:00,12:00 AM,2284926,0.656670988,0.020057023,0.020057023,0,0.028685033,0.008628011,0.008628011,0.02976501,0.67672801,0.67672801,0.685356021,0.655591011,Positive Impact
ULTIMA-USD,21-04-2024,00:00:00,12:00 AM,2897528,4368.939453,-6.44921875,-6.44921875,0,29.15625,35.60546875,35.60546875,185.2226563,4362.490234,4362.490234,4398.095703,4212.873047,Negative Impact
BDX-USD,01-02-2024,00:00:00,12:00 AM,2396676,0.043520998,5.50E-05,5.50E-05,0,0.000170004,0.000115003,0.000115003,0.000393003,0.043575998,0.043575998,0.043691002,0.043297999,Negative Impact
SERO-USD,21-02-2021,00:00:00,12:00 AM,3748053,0.111296996,0.001678005,0.001678005,0,0.007850006,0.006172001,0.006172001,0.008074,0.112975001,0.112975001,0.119147003,0.111073002,Positive Impact
BNB-USD,30-01-2018,00:00:00,12:00 AM,59389600,12.77359962,-1.522899628,-1.522899628,0,0,1.522899628,1.522899628,1.716499329,11.2507,11.2507,12.77359962,11.0571003,Negative Impact
DLC21849-USD,03-08-2023,00:00:00,12:00 AM,212379,0.084559999,0.000188999,0.000188999,0,0.001010999,0.000822,0.000822,0.002269,0.084748998,0.084748998,0.085570998,0.083301999,Positive Impact
OSMO-USD,10-04-2024,00:00:00,12:00 AM,29254572,1.271276951,0.005203009,0.005203009,0,0.00624609,0.001043081,0.001043081,0.049517035,1.276479959,1.276479959,1.277523041,1.228006005,Positive Impact
RLC-USD,09-10-2019,00:00:00,12:00 AM,1059271,0.28025201,0.005660981,0.005660981,0,0.029526979,0.023865998,0.023865998,0.049100995,0.285912991,0.285912991,0.309778988,0.260677993,Positive Impact
CUMMIES-USD,01-03-2025,00:00:00,12:00 AM,686975,0.002819,0.000111,0.000111,0,0.000285,0.000174,0.000174,0.000285,0.00293,0.00293,0.003104,0.002819,Positive Impact
CHEX-USD,26-04-2024,00:00:00,12:00 AM,1053949,0.273532003,-0.024559006,-0.024559006,0,0,0.024559006,0.024559006,0.025221005,0.248972997,0.248972997,0.273532003,0.248310998,Negative Impact
XWC-USD,18-09-2023,00:00:00,12:00 AM,0,0.054705001,0,0,0,0,0,0,0,0.054705001,0.054705001,0.054705001,0.054705001,No Impact
